index,min_lng,min_lat,max_lng,max_lat
0,-97.54546828200037,25.837048983000045,-97.49546828200037,25.887048983000046
1,-97.49546828200037,25.837048983000045,-97.44546828200038,25.887048983000046
2,-97.44546828200038,25.837048983000045,-97.39546828200038,25.887048983000046
3,-97.39546828200038,25.837048983000045,-97.34546828200038,25.887048983000046
4,-97.59546828200037,25.887048983000046,-97.54546828200037,25.937048983000047
5,-97.54546828200037,25.887048983000046,-97.49546828200037,25.937048983000047
6,-97.49546828200037,25.887048983000046,-97.44546828200038,25.937048983000047
7,-97.44546828200038,25.887048983000046,-97.39546828200038,25.937048983000047
8,-97.39546828200038,25.887048983000046,-97.34546828200038,25.937048983000047
9,-97.34546828200038,25.887048983000046,-97.29546828200039,25.937048983000047
10,-97.29546828200039,25.887048983000046,-97.24546828200039,25.937048983000047
11,-97.64546828200037,25.937048983000047,-97.59546828200037,25.987048983000047
12,-97.59546828200037,25.937048983000047,-97.54546828200037,25.987048983000047
13,-97.54546828200037,25.937048983000047,-97.49546828200037,25.987048983000047
14,-97.49546828200037,25.937048983000047,-97.44546828200038,25.987048983000047
15,-97.44546828200038,25.937048983000047,-97.39546828200038,25.987048983000047
16,-97.39546828200038,25.937048983000047,-97.34546828200038,25.987048983000047
17,-97.34546828200038,25.937048983000047,-97.29546828200039,25.987048983000047
18,-97.29546828200039,25.937048983000047,-97.24546828200039,25.987048983000047
19,-97.24546828200039,25.937048983000047,-97.19546828200039,25.987048983000047
20,-97.19546828200039,25.937048983000047,-97.1454682820004,25.987048983000047
21,-98.09546828200034,25.987048983000047,-98.04546828200034,26.037048983000048
22,-97.79546828200036,25.987048983000047,-97.74546828200036,26.037048983000048
23,-97.74546828200036,25.987048983000047,-97.69546828200036,26.037048983000048
24,-97.69546828200036,25.987048983000047,-97.64546828200037,26.037048983000048
25,-97.64546828200037,25.987048983000047,-97.59546828200037,26.037048983000048
26,-97.59546828200037,25.987048983000047,-97.54546828200037,26.037048983000048
27,-97.54546828200037,25.987048983000047,-97.49546828200037,26.037048983000048
28,-97.49546828200037,25.987048983000047,-97.44546828200038,26.037048983000048
29,-97.44546828200038,25.987048983000047,-97.39546828200038,26.037048983000048
30,-97.39546828200038,25.987048983000047,-97.34546828200038,26.037048983000048
31,-97.34546828200038,25.987048983000047,-97.29546828200039,26.037048983000048
32,-97.29546828200039,25.987048983000047,-97.24546828200039,26.037048983000048
33,-97.24546828200039,25.987048983000047,-97.19546828200039,26.037048983000048
34,-97.19546828200039,25.987048983000047,-97.1454682820004,26.037048983000048
35,-98.29546828200033,26.037048983000048,-98.24546828200033,26.08704898300005
36,-98.24546828200033,26.037048983000048,-98.19546828200033,26.08704898300005
37,-98.19546828200033,26.037048983000048,-98.14546828200034,26.08704898300005
38,-98.14546828200034,26.037048983000048,-98.09546828200034,26.08704898300005
39,-98.09546828200034,26.037048983000048,-98.04546828200034,26.08704898300005
40,-98.04546828200034,26.037048983000048,-97.99546828200035,26.08704898300005
41,-97.99546828200035,26.037048983000048,-97.94546828200035,26.08704898300005
42,-97.94546828200035,26.037048983000048,-97.89546828200035,26.08704898300005
43,-97.89546828200035,26.037048983000048,-97.84546828200035,26.08704898300005
44,-97.84546828200035,26.037048983000048,-97.79546828200036,26.08704898300005
45,-97.79546828200036,26.037048983000048,-97.74546828200036,26.08704898300005
46,-97.74546828200036,26.037048983000048,-97.69546828200036,26.08704898300005
47,-97.69546828200036,26.037048983000048,-97.64546828200037,26.08704898300005
48,-97.64546828200037,26.037048983000048,-97.59546828200037,26.08704898300005
49,-97.59546828200037,26.037048983000048,-97.54546828200037,26.08704898300005
50,-97.54546828200037,26.037048983000048,-97.49546828200037,26.08704898300005
51,-97.49546828200037,26.037048983000048,-97.44546828200038,26.08704898300005
52,-97.44546828200038,26.037048983000048,-97.39546828200038,26.08704898300005
53,-97.39546828200038,26.037048983000048,-97.34546828200038,26.08704898300005
54,-97.34546828200038,26.037048983000048,-97.29546828200039,26.08704898300005
55,-97.29546828200039,26.037048983000048,-97.24546828200039,26.08704898300005
56,-97.24546828200039,26.037048983000048,-97.19546828200039,26.08704898300005
57,-97.19546828200039,26.037048983000048,-97.1454682820004,26.08704898300005
58,-98.34546828200033,26.08704898300005,-98.29546828200033,26.13704898300005
59,-98.29546828200033,26.08704898300005,-98.24546828200033,26.13704898300005
60,-98.24546828200033,26.08704898300005,-98.19546828200033,26.13704898300005
61,-98.19546828200033,26.08704898300005,-98.14546828200034,26.13704898300005
62,-98.14546828200034,26.08704898300005,-98.09546828200034,26.13704898300005
63,-98.09546828200034,26.08704898300005,-98.04546828200034,26.13704898300005
64,-98.04546828200034,26.08704898300005,-97.99546828200035,26.13704898300005
65,-97.99546828200035,26.08704898300005,-97.94546828200035,26.13704898300005
66,-97.94546828200035,26.08704898300005,-97.89546828200035,26.13704898300005
67,-97.89546828200035,26.08704898300005,-97.84546828200035,26.13704898300005
68,-97.84546828200035,26.08704898300005,-97.79546828200036,26.13704898300005
69,-97.79546828200036,26.08704898300005,-97.74546828200036,26.13704898300005
70,-97.74546828200036,26.08704898300005,-97.69546828200036,26.13704898300005
71,-97.69546828200036,26.08704898300005,-97.64546828200037,26.13704898300005
72,-97.64546828200037,26.08704898300005,-97.59546828200037,26.13704898300005
73,-97.59546828200037,26.08704898300005,-97.54546828200037,26.13704898300005
74,-97.54546828200037,26.08704898300005,-97.49546828200037,26.13704898300005
75,-97.49546828200037,26.08704898300005,-97.44546828200038,26.13704898300005
76,-97.44546828200038,26.08704898300005,-97.39546828200038,26.13704898300005
77,-97.39546828200038,26.08704898300005,-97.34546828200038,26.13704898300005
78,-97.34546828200038,26.08704898300005,-97.29546828200039,26.13704898300005
79,-97.29546828200039,26.08704898300005,-97.24546828200039,26.13704898300005
80,-97.19546828200039,26.08704898300005,-97.1454682820004,26.13704898300005
81,-98.44546828200032,26.13704898300005,-98.39546828200032,26.18704898300005
82,-98.39546828200032,26.13704898300005,-98.34546828200033,26.18704898300005
83,-98.34546828200033,26.13704898300005,-98.29546828200033,26.18704898300005
84,-98.29546828200033,26.13704898300005,-98.24546828200033,26.18704898300005
85,-98.24546828200033,26.13704898300005,-98.19546828200033,26.18704898300005
86,-98.19546828200033,26.13704898300005,-98.14546828200034,26.18704898300005
87,-98.14546828200034,26.13704898300005,-98.09546828200034,26.18704898300005
88,-98.09546828200034,26.13704898300005,-98.04546828200034,26.18704898300005
89,-98.04546828200034,26.13704898300005,-97.99546828200035,26.18704898300005
90,-97.99546828200035,26.13704898300005,-97.94546828200035,26.18704898300005
91,-97.94546828200035,26.13704898300005,-97.89546828200035,26.18704898300005
92,-97.89546828200035,26.13704898300005,-97.84546828200035,26.18704898300005
93,-97.84546828200035,26.13704898300005,-97.79546828200036,26.18704898300005
94,-97.79546828200036,26.13704898300005,-97.74546828200036,26.18704898300005
95,-97.74546828200036,26.13704898300005,-97.69546828200036,26.18704898300005
96,-97.69546828200036,26.13704898300005,-97.64546828200037,26.18704898300005
97,-97.64546828200037,26.13704898300005,-97.59546828200037,26.18704898300005
98,-97.59546828200037,26.13704898300005,-97.54546828200037,26.18704898300005
99,-97.54546828200037,26.13704898300005,-97.49546828200037,26.18704898300005
100,-97.49546828200037,26.13704898300005,-97.44546828200038,26.18704898300005
101,-97.44546828200038,26.13704898300005,-97.39546828200038,26.18704898300005
102,-97.39546828200038,26.13704898300005,-97.34546828200038,26.18704898300005
103,-97.34546828200038,26.13704898300005,-97.29546828200039,26.18704898300005
104,-97.29546828200039,26.13704898300005,-97.24546828200039,26.18704898300005
105,-97.19546828200039,26.13704898300005,-97.1454682820004,26.18704898300005
106,-98.6954682820003,26.18704898300005,-98.64546828200031,26.23704898300005
107,-98.59546828200031,26.18704898300005,-98.54546828200031,26.23704898300005
108,-98.54546828200031,26.18704898300005,-98.49546828200032,26.23704898300005
109,-98.49546828200032,26.18704898300005,-98.44546828200032,26.23704898300005
110,-98.44546828200032,26.18704898300005,-98.39546828200032,26.23704898300005
111,-98.39546828200032,26.18704898300005,-98.34546828200033,26.23704898300005
112,-98.34546828200033,26.18704898300005,-98.29546828200033,26.23704898300005
113,-98.29546828200033,26.18704898300005,-98.24546828200033,26.23704898300005
114,-98.24546828200033,26.18704898300005,-98.19546828200033,26.23704898300005
115,-98.19546828200033,26.18704898300005,-98.14546828200034,26.23704898300005
116,-98.14546828200034,26.18704898300005,-98.09546828200034,26.23704898300005
117,-98.09546828200034,26.18704898300005,-98.04546828200034,26.23704898300005
118,-98.04546828200034,26.18704898300005,-97.99546828200035,26.23704898300005
119,-97.99546828200035,26.18704898300005,-97.94546828200035,26.23704898300005
120,-97.94546828200035,26.18704898300005,-97.89546828200035,26.23704898300005
121,-97.89546828200035,26.18704898300005,-97.84546828200035,26.23704898300005
122,-97.84546828200035,26.18704898300005,-97.79546828200036,26.23704898300005
123,-97.79546828200036,26.18704898300005,-97.74546828200036,26.23704898300005
124,-97.74546828200036,26.18704898300005,-97.69546828200036,26.23704898300005
125,-97.69546828200036,26.18704898300005,-97.64546828200037,26.23704898300005
126,-97.64546828200037,26.18704898300005,-97.59546828200037,26.23704898300005
127,-97.59546828200037,26.18704898300005,-97.54546828200037,26.23704898300005
128,-97.54546828200037,26.18704898300005,-97.49546828200037,26.23704898300005
129,-97.49546828200037,26.18704898300005,-97.44546828200038,26.23704898300005
130,-97.44546828200038,26.18704898300005,-97.39546828200038,26.23704898300005
131,-97.39546828200038,26.18704898300005,-97.34546828200038,26.23704898300005
132,-97.34546828200038,26.18704898300005,-97.29546828200039,26.23704898300005
133,-97.29546828200039,26.18704898300005,-97.24546828200039,26.23704898300005
134,-97.19546828200039,26.18704898300005,-97.1454682820004,26.23704898300005
135,-98.7454682820003,26.23704898300005,-98.6954682820003,26.28704898300005
136,-98.6954682820003,26.23704898300005,-98.64546828200031,26.28704898300005
137,-98.64546828200031,26.23704898300005,-98.59546828200031,26.28704898300005
138,-98.59546828200031,26.23704898300005,-98.54546828200031,26.28704898300005
139,-98.54546828200031,26.23704898300005,-98.49546828200032,26.28704898300005
140,-98.49546828200032,26.23704898300005,-98.44546828200032,26.28704898300005
141,-98.44546828200032,26.23704898300005,-98.39546828200032,26.28704898300005
142,-98.39546828200032,26.23704898300005,-98.34546828200033,26.28704898300005
143,-98.34546828200033,26.23704898300005,-98.29546828200033,26.28704898300005
144,-98.29546828200033,26.23704898300005,-98.24546828200033,26.28704898300005
145,-98.24546828200033,26.23704898300005,-98.19546828200033,26.28704898300005
146,-98.19546828200033,26.23704898300005,-98.14546828200034,26.28704898300005
147,-98.14546828200034,26.23704898300005,-98.09546828200034,26.28704898300005
148,-98.09546828200034,26.23704898300005,-98.04546828200034,26.28704898300005
149,-98.04546828200034,26.23704898300005,-97.99546828200035,26.28704898300005
150,-97.99546828200035,26.23704898300005,-97.94546828200035,26.28704898300005
151,-97.94546828200035,26.23704898300005,-97.89546828200035,26.28704898300005
152,-97.89546828200035,26.23704898300005,-97.84546828200035,26.28704898300005
153,-97.84546828200035,26.23704898300005,-97.79546828200036,26.28704898300005
154,-97.79546828200036,26.23704898300005,-97.74546828200036,26.28704898300005
155,-97.74546828200036,26.23704898300005,-97.69546828200036,26.28704898300005
156,-97.69546828200036,26.23704898300005,-97.64546828200037,26.28704898300005
157,-97.64546828200037,26.23704898300005,-97.59546828200037,26.28704898300005
158,-97.59546828200037,26.23704898300005,-97.54546828200037,26.28704898300005
159,-97.54546828200037,26.23704898300005,-97.49546828200037,26.28704898300005
160,-97.49546828200037,26.23704898300005,-97.44546828200038,26.28704898300005
161,-97.44546828200038,26.23704898300005,-97.39546828200038,26.28704898300005
162,-97.39546828200038,26.23704898300005,-97.34546828200038,26.28704898300005
163,-97.34546828200038,26.23704898300005,-97.29546828200039,26.28704898300005
164,-97.29546828200039,26.23704898300005,-97.24546828200039,26.28704898300005
165,-97.24546828200039,26.23704898300005,-97.19546828200039,26.28704898300005
166,-97.19546828200039,26.23704898300005,-97.1454682820004,26.28704898300005
167,-98.7954682820003,26.28704898300005,-98.7454682820003,26.337048983000052
168,-98.7454682820003,26.28704898300005,-98.6954682820003,26.337048983000052
169,-98.6954682820003,26.28704898300005,-98.64546828200031,26.337048983000052
170,-98.64546828200031,26.28704898300005,-98.59546828200031,26.337048983000052
171,-98.59546828200031,26.28704898300005,-98.54546828200031,26.337048983000052
172,-98.54546828200031,26.28704898300005,-98.49546828200032,26.337048983000052
173,-98.49546828200032,26.28704898300005,-98.44546828200032,26.337048983000052
174,-98.44546828200032,26.28704898300005,-98.39546828200032,26.337048983000052
175,-98.39546828200032,26.28704898300005,-98.34546828200033,26.337048983000052
176,-98.34546828200033,26.28704898300005,-98.29546828200033,26.337048983000052
177,-98.29546828200033,26.28704898300005,-98.24546828200033,26.337048983000052
178,-98.24546828200033,26.28704898300005,-98.19546828200033,26.337048983000052
179,-98.19546828200033,26.28704898300005,-98.14546828200034,26.337048983000052
180,-98.14546828200034,26.28704898300005,-98.09546828200034,26.337048983000052
181,-98.09546828200034,26.28704898300005,-98.04546828200034,26.337048983000052
182,-98.04546828200034,26.28704898300005,-97.99546828200035,26.337048983000052
183,-97.99546828200035,26.28704898300005,-97.94546828200035,26.337048983000052
184,-97.94546828200035,26.28704898300005,-97.89546828200035,26.337048983000052
185,-97.89546828200035,26.28704898300005,-97.84546828200035,26.337048983000052
186,-97.84546828200035,26.28704898300005,-97.79546828200036,26.337048983000052
187,-97.79546828200036,26.28704898300005,-97.74546828200036,26.337048983000052
188,-97.74546828200036,26.28704898300005,-97.69546828200036,26.337048983000052
189,-97.69546828200036,26.28704898300005,-97.64546828200037,26.337048983000052
190,-97.64546828200037,26.28704898300005,-97.59546828200037,26.337048983000052
191,-97.59546828200037,26.28704898300005,-97.54546828200037,26.337048983000052
192,-97.54546828200037,26.28704898300005,-97.49546828200037,26.337048983000052
193,-97.49546828200037,26.28704898300005,-97.44546828200038,26.337048983000052
194,-97.44546828200038,26.28704898300005,-97.39546828200038,26.337048983000052
195,-97.39546828200038,26.28704898300005,-97.34546828200038,26.337048983000052
196,-97.34546828200038,26.28704898300005,-97.29546828200039,26.337048983000052
197,-97.24546828200039,26.28704898300005,-97.19546828200039,26.337048983000052
198,-97.19546828200039,26.28704898300005,-97.1454682820004,26.337048983000052
199,-98.99546828200029,26.337048983000052,-98.94546828200029,26.387048983000053
200,-98.94546828200029,26.337048983000052,-98.8954682820003,26.387048983000053
201,-98.8954682820003,26.337048983000052,-98.8454682820003,26.387048983000053
202,-98.8454682820003,26.337048983000052,-98.7954682820003,26.387048983000053
